"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"142.251.36.36","192.168.119.140",27,6510,10,4970,17,1540,0.964602988,16.327273712,2435.189162706186,754.565656049804
"151.101.66.114","192.168.119.140",10,1535,5,870,5,665,4.414690166,0.11933516400000066,58323.12762397479,44580.321689589924
"23.222.45.252","192.168.119.140",3,198,1,66,2,132,4.572107051,0.04518505500000014,11685.279568653803,23370.559137307606
"104.73.152.39","192.168.119.140",3,198,1,66,2,132,4.5725535090000005,0.04514672199999925,11695.20125957337,23390.40251914674
"151.101.2.114","192.168.119.140",445,248198,247,229165,198,19033,4.736676906,13.484967217000001,135952.87037025948,11291.388221400077
"142.251.36.46","192.168.119.140",16,1514,6,586,10,928,7.730610894,8.315601824,563.7595569414797,892.7796396615923
"87.248.116.11","192.168.119.140",3,276,1,105,2,171,7.866449137,0.03671515999999997,22878.83261301328,37259.81311262163
"104.18.41.15","192.168.119.140",15,4472,6,3515,9,957,9.492152483,2.2291578839999993,12614.629139476425,3434.4808211888876
"151.139.128.11","192.168.119.140",84,21139,39,17049,45,4090,9.508447329,2.4843030230000007,54901.51512809231,13170.69604515793
"8.238.16.250","192.168.119.140",123,37111,52,29747,71,7364,9.677609953,7.389505401999999,32204.59111317394,7972.387432595317
"13.227.219.68","192.168.119.140",24,8278,11,7006,13,1272,9.695351309,2.2923087300000002,24450.45873031247,4439.192621318508
"172.217.168.206","192.168.119.140",19,6995,8,5841,11,1154,9.812269865,2.2780344590000006,20512.42017669584,4052.6164841477485
"104.18.225.52","192.168.119.140",16,4510,7,3591,9,919,9.813792938,2.222135075999999,12928.10698605795,3308.52974664084
"13.227.219.8","192.168.119.140",22,7584,10,6380,12,1204,9.815320022,2.216932836,23022.799415110476,4344.741457020848
"13.227.217.72","192.168.119.140",22,7587,10,6392,12,1195,9.933431702,2.2170093489999996,23065.30643322064,4312.115329740092
"8.238.17.122","192.168.119.140",119,36851,51,29681,68,7170,10.050589372,7.660223399000001,30997.529397249367,7488.032269070381
"104.18.40.122","192.168.119.140",18,1440,6,558,12,882,10.688068044,3.1371416420000013,1422.9513708389957,2249.18119906809
"8.238.16.122","192.168.119.140",158,49174,67,39508,91,9666,11.455612257,5.533152406000001,57121.867754314655,13975.396722517096
"192.168.119.140","199.232.194.133",6,403,3,174,3,229,11.798466419,0.056987612000000354,24426.361294100047,32147.337565223625
"52.222.139.90","192.168.119.140",22,7618,10,6414,12,1204,12.141973758,2.3709847359999987,21641.64080050831,4062.4470726242607
"142.250.179.132","192.168.119.140",12,792,0,0,12,792,13.490690571,3.8651742140000014,0,1639.2534072721612
"104.16.126.175","192.168.119.140",15,4424,6,3513,9,911,14.169995002,1.5253241109999998,18424.936574021023,4778.000916291817
"104.16.123.175","192.168.119.140",30,8848,12,7026,18,1822,14.181595524,1.9489205939999987,28840.579843552125,7479.011738535721
"104.16.122.175","192.168.119.140",15,4424,6,3513,9,911,14.49362047,1.6407845549999998,17128.39136275268,4441.77754952112
"104.16.124.175","192.168.119.140",16,4478,7,3567,9,911,14.498105419,1.6781951870000018,17003.98155175973,4342.760637413264
"104.16.125.175","192.168.119.140",16,4478,7,3567,9,911,14.499407659,1.6726861230000019,17059.984899510026,4357.0637071639

"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"167.40.79.16","192.168.119.140",352,223084,178,205801,174,17283,0,14.538058361000001,113248.13528171528,9510.48596495588
"172.64.147.134","192.168.119.140",21,1680,7,651,14,1029,0.487088839,4.805433729,1083.7731396794798,1713.0607691707905
"13.227.209.198","192.168.119.140",9,828,3,315,6,513,0.518067761,9.056603444,278.2500101259816,453.15001649088435
"34.117.237.239","192.168.119.140",18,1656,6,630,12,1026,0.999394097,8.684883578,580.3186599722545,945.0903890976717
"142.251.36.46","192.168.119.140",11,960,4,381,7,579,1.398969771,5.722566525,532.6281462494662,809.4270254027322
"104.18.40.122","192.168.119.140",9,720,3,279,6,441,2.089424918,2.4191674819999993,922.6314492929351,1458.3529359791555
"142.251.36.4","192.168.119.140",2,132,1,66,1,66,2.785879241,0.04171595900000025,12657.026535096482,12657.026535096482
"172.217.168.228","192.168.119.140",14,936,7,462,7,474,3.417113065,4.84242607,763.2537795254352,783.0785530196024
"142.251.36.36","192.168.119.140",4,264,2,132,2,132,4.122588754,3.2569856060000006,324.2261795860082,324.2261795860082
"167.44.7.21","192.168.119.140",277,181694,149,167429,128,14265,4.326826,9.745437117000002,137441.9622146539,11710.095568820443
"192.0.77.48","192.168.119.140",21,1416,11,798,10,618,6.982786426,1.841743870000001,3466.280031652825,2684.412355340158
"192.168.119.140","199.232.194.133",6,403,3,174,3,229,7.210508274,0.03486548899999953,39924.86667833682,52544.795800799606
"151.101.1.16","192.168.119.140",6,396,3,222,3,174,7.252334079,0.03775231300000037,47043.47519051303,36871.91298715886
"52.222.139.10","192.168.119.140",3,276,1,105,2,171,8.293238582,0.03219762199999998,26088.88321007062,42487.60979925787
"52.222.143.3","192.168.119.140",6,552,2,210,4,342,8.389619627,2.023049835,830.4293700209317,1352.4135454626603
"142.251.36.42","192.168.119.140",19,7031,8,5882,11,1149,10.947514261,0.6112088609999997,76988.41264017607,15039.048983944629
"92.123.125.28","192.168.119.140",26,7398,12,6087,14,1311,10.995231426,0.3476393249999994,140076.21260914623,30169.1990686037
"142.250.179.202","192.168.119.140",19,7031,8,5881,11,1150,11.698013675,1.0905904619999998,43139.93349411854,8435.79723146341
"192.168.119.140","216.58.208.106",19,7031,11,1150,8,5881,11.699402582,1.148391956000001,8011.202056869851,40968.5906925666

"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"52.222.143.3","192.168.119.140",9,828,3,315,6,513,0,4.999360657,504.06445401604475,820.9049679689872
"142.250.179.196","192.168.119.140",2,132,1,66,1,66,0.461444812,0.040658996999999975,12986.05570619463,12986.05570619463
"172.217.168.228","192.168.119.140",7,474,4,264,3,210,1.564168153,1.6419709580000001,1286.2590472200056,1023.1606057431862
"192.0.77.48","192.168.119.140",27,1776,13,906,14,870,2.140990164,1.833614748,3952.847787631342,3795.7809881228113
"142.251.36.46","192.168.119.140",13,1238,5,481,8,757,2.173203164,1.4242580470000004,2701.7575980035863,4252.038465049303
"13.227.209.198","192.168.119.140",12,1104,4,420,8,684,3.533025263,4.517264173,743.8130406636283,1211.3526662236231
"172.64.147.134","192.168.119.140",3,240,1,93,2,147,8.205510791,0.029644040999999177,25097.792841401773,39670.70481382861

"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"13.227.219.69","192.168.119.140",68,25324,32,21265,36,4059,0,8.715627679,19518.961372099242,3725.721335967591
"13.227.209.198","192.168.119.140",24,2208,8,840,16,1368,2.595241064,11.558514342,581.3895974140584,946.8344872171807
"172.217.168.228","192.168.119.140",16,1068,8,528,8,540,2.655249528,4.683173118999999,901.9525635007816,922.4514853985266
"34.117.237.239","192.168.119.140",10,894,4,381,6,513,2.832239082,11.971636711999999,254.6017786310521,342.81026886543236
"142.251.36.46","192.168.119.140",9,828,3,315,6,513,3.303952093,12.051045201,209.1104927389111,340.5513738890838
"52.222.143.3","192.168.119.140",7,618,3,276,4,342,3.350882832,10.089031841,218.85152458604475,271.1855848131424
"13.227.219.102","192.168.119.140",1520,1396738,1020,1355973,500,40765,3.5529407539999998,12.716471212,853049.8610151692,25645.479360048743
"142.251.36.36","192.168.119.140",4,264,2,132,2,132,5.45537722,0.8509660270000001,1240.9426069837684,1240.9426069837684
"192.0.77.48","192.168.119.140",24,1578,12,852,12,726,8.037125983,1.866602631000001,3651.553837330896,3111.53531209182
"52.222.139.27","192.168.119.140",22,7569,10,6373,12,1196,10.669612106,3.443482931,14805.939515778015,2778.582090204065
"172.64.147.134","192.168.119.140",3,240,1,93,2,147,13.676023543,0.02585722400000101,28773.390368586006,45480.52026002304
"52.222.139.123","192.168.119.140",22,7569,10,6373,12,1196,13.713841044,1.839925383999999,27709.81934558713,5200.2108798559875
"18.155.155.201","192.168.119.140",3,276,1,105,2,171,13.959554719,0.05485127400000067,15314.138373522368,24940.168208307856

